,track.id,artist.id,artist.name,track.name,addedAt,track.popularity,artist.popularity,artist.genres,track.explicit,trackAttributes.duration_ms,trackAttributes.tempo,trackAttributes.mode,trackAttributes.key,trackAttributes.time_signature,trackAttributes.loudness,trackAttributes.acousticness,trackAttributes.danceability,trackAttributes.energy,trackAttributes.instrumentalness,trackAttributes.liveness,trackAttributes.speechiness
2274,4ersUFGvmzjhnXfmhKtFkI,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Outside,2016-01-28T05:32:15Z,27,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,244867,102.002,1,0,4,-8.551,0.00364,0.611,0.782,0.000909,0.308,0.0238
2275,3cEhKEi1L86vFObrip0KDX,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Hearts Filthy Lesson,2016-01-28T05:32:15Z,32,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,297560,88.954,0,11,4,-8.295,0.00146,0.565,0.798,0.0201,0.33,0.087
2276,0IY5CAhDEukm1hf28gDf9W,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,A Small Plot of Land,2016-01-28T05:32:15Z,25,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,394840,113.29,0,8,4,-9.765,0.0345,0.482,0.806,0.0217,0.165,0.0421
2277,4ZLMnrpZ2I3QgWMm9cXlfG,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Segue - Baby Grace (A Horrid Cassette),2016-01-28T05:32:15Z,21,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,99960,94.475,0,7,4,-17.292,0.388,0.303,0.321,0.00201,0.136,0.0574
2278,2MshmOFHiwHYud8DvsPFzA,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Hallo Spaceboy,2016-01-28T05:32:15Z,32,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,314507,149.884,0,11,4,-7.721,0.000328,0.486,0.944,0.191,0.336,0.0522
2279,2KhnA8nG3tGcGhYoN7FKbF,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Motel,2016-01-28T05:32:15Z,24,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,410827,77.672,0,10,4,-11.702,0.103,0.257,0.457,0.000788,0.0381,0.0465
2280,1tpsjUnkj8ESAwLY9rlkVY,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,I Have Not Been to Oxford Town,2016-01-28T05:32:15Z,25,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,229400,97.002,1,2,4,-8.302,0.101,0.737,0.692,1.64e-06,0.0503,0.0404
2281,1acVWofA5NtLS5a6LHPonU,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,No Control,2016-01-28T05:32:15Z,25,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,273040,199.926,0,9,4,-9.008,0.112,0.562,0.713,0.0149,0.144,0.0455
2282,2QmY3pPZQskWRJvpgNxSbB,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Voyeur of Utter Destruction (As Beauty),2016-01-28T05:32:15Z,23,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,261173,134.462,1,7,4,-7.968,0.132,0.505,0.89,0.00861,0.0894,0.0662
2283,362wL4T6uZylRnyZO1glTs,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Segue - Ramona A. Stone / I Am with Name,2016-01-28T05:32:15Z,19,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,241467,130.646,1,0,4,-8.44,0.0108,0.617,0.929,6.11e-05,0.0975,0.0583
2284,1UB7maC8ft2Gcw8E19IGBA,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Wishful Beginnings,2016-01-28T05:32:15Z,19,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,308800,115.102,1,11,4,-13.837,0.00125,0.688,0.311,0.00273,0.088,0.0348
2285,1VrpGZuuciWFi4PZAsdsAS,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,We Prick You,2016-01-28T05:32:15Z,22,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,275667,159.932,1,9,4,-9.446,0.0161,0.584,0.918,0.0968,0.0852,0.0411
2286,1U581GJ3k97eyPWqdIoPQA,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Segue - Nathan Adler - Version #1,2016-01-28T05:32:15Z,18,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,60760,125.638,1,1,4,-20.069,0.0567,0.704,0.289,2.21e-05,0.134,0.292
2287,21hNmnp6dO3VaL3jnFNL0i,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Thru' These Architects Eyes,2016-01-28T05:32:15Z,23,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,262160,87.973,1,2,4,-6.249,0.0216,0.581,0.82,2.02e-05,0.268,0.0469
2288,5V1o7b988topkQm0Gxx2HN,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Hearts Filthy Lesson - Rubber Mix,2016-01-28T05:32:15Z,15,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,468200,88.973,0,6,4,-10.222,0.000143,0.599,0.726,0.201,0.33,0.0299
2289,4iVKLs40IHvpuPwlXNaNQr,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Hearts Filthy Lesson - Simple Text Mix,2016-01-28T05:32:15Z,14,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,399867,89.056,0,6,4,-10.701,0.000265,0.562,0.8,0.837,0.353,0.0326
2290,4zo8kVescBqxD1dJpHRT8b,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Hearts Filthy Lesson - Filthy Mix,2016-01-28T05:32:15Z,13,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,353320,88.801,0,6,4,-9.35,0.133,0.632,0.83,0.848,0.0755,0.0463
2291,3YmpIiOWMdjUdDwUDvbGvB,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Hearts Filthy Lesson - Good Karma Mix,2016-01-28T05:32:15Z,14,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,300293,88.765,1,11,4,-6.813,0.00478,0.675,0.795,0.119,0.364,0.0776
2292,1m4PznvvwKT8y2CBvQhVsy,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,A Small Plot of Land - Basquiat OST Version,2016-01-28T05:32:15Z,14,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,169320,57.306,1,6,4,-12.252,0.42,0.275,0.212,4.03e-06,0.208,0.0301
2293,04bW8lrW5HPMv5WZJWqvL1,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,"Hallo Spaceboy - 12"" Remix",2016-01-28T05:32:15Z,19,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,404293,129.956,0,11,4,-7.857,0.00136,0.566,0.973,0.311,0.351,0.113
2294,3ZTUskGlZXyrHugtyOnTMT,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Hallo Spaceboy - Double Click Mix,2016-01-28T05:32:15Z,15,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,468920,130.025,1,7,4,-4.983,0.0183,0.682,0.971,0.588,0.4,0.0676
2295,1mUzBPyLyCdeOY99xNGK4Y,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Hallo Spaceboy - Instrumental,2016-01-28T05:32:15Z,13,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,466200,129.982,1,7,4,-4.968,0.0255,0.79,0.957,0.913,0.114,0.0688
2296,1E6uaSKiBCjjVr6dGm6L0p,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,I Am with Name,2016-01-28T05:32:15Z,13,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,241653,130.693,1,0,4,-8.43,0.0105,0.614,0.926,5.98e-05,0.0996,0.0614
2297,07oJ1NbUDMzraOktstauH3,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,I'm Deranged - Jungle Mix,2016-01-28T05:32:15Z,15,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,423240,160.076,1,8,4,-8.194,0.00085,0.472,0.908,0.0168,0.0708,0.0447
2298,03ktkinP5LUlL28YDK92rh,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Get Real,2016-01-28T05:32:15Z,15,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,171040,113.375,1,11,5,-6.682,0.00367,0.335,0.936,0.00464,0.314,0.0479
2299,5bEdwbrJraWwz9LONNCwso,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Nothing to Be Desired,2016-01-28T05:32:15Z,14,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,136187,108.363,1,2,4,-9.021,0.0599,0.704,0.723,4.39e-06,0.309,0.0329
2300,6OAV8fioaa0JejSgBbb4WO,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Segue - Algeria Touchshriek,2016-01-28T05:32:15Z,20,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,123560,138.412,1,8,4,-18.424,0.549,0.449,0.272,0.000358,0.0851,0.0569
2301,71EAUWoX6EjdJ2AmBKSB7N,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,I'm Deranged,2016-01-28T05:32:15Z,37,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,271107,139.962,0,5,4,-9.326,0.0107,0.557,0.883,0.0047,0.0913,0.042
2302,5niQBfQCH6LANGR6I2qmvb,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Segue - Nathan Adler - Version #2,2016-01-28T05:32:15Z,0,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,28533,150.066,1,7,4,-18.189,0.0184,0.736,0.537,0.802,0.0616,0.0819
2303,6zQQtHYG3MlNc0I7EClf1A,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Strangers When We Meet,2016-01-28T05:32:15Z,40,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,307200,122.007,1,9,4,-7.538,0.0313,0.583,0.76,0.000179,0.192,0.0317
2304,6laDqFupI2EIdvrhiuz38m,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Hearts Filthy Lesson - Trent Reznor Alternative Mix,2016-01-28T05:32:15Z,22,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,321000,177.796,1,11,4,-8.456,5.02e-05,0.444,0.91,0.592,0.101,0.0553
2305,5sI5Y3ena6oa0FyOVNIZpc,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Hallo Spaceboy - Lost in Space Mix,2016-01-28T05:32:15Z,13,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,394360,130.005,1,1,4,-5.547,0.00349,0.64,0.905,0.812,0.104,0.0622
2306,0TcXlhDwt1TJpVZ7CMzCwR,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Little Wonder,2016-01-28T05:32:12Z,42,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,362333,151.942,0,1,4,-6.446,0.00146,0.544,0.936,0.0108,0.481,0.126
2307,1hMaddxxJFfDH5XNpGyo1x,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Looking for Satellites,2016-01-28T05:32:12Z,27,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,320933,172.01,1,7,3,-5.996,9.66e-05,0.384,0.822,0.565,0.175,0.031
2308,6606VMalANJj1hL2I2jPIF,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Battle for Britain (The Letter),2016-01-28T05:32:12Z,26,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,289067,166.062,1,7,4,-7.762,0.0013,0.517,0.889,0.00172,0.127,0.163
2309,5Z7lkiRjjXctZ3YETP2xcb,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Seven Years in Tibet,2016-01-28T05:32:12Z,29,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,381800,167.028,1,10,4,-6.026,0.0011,0.511,0.675,0.272,0.107,0.0296
2310,0JQVSxuXZUywIptUV4BKrM,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Dead Man Walking,2016-01-28T05:32:12Z,29,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,446000,140.024,1,10,4,-4.668,5.22e-05,0.468,0.925,0.24,0.224,0.0473
2311,6hUI0VkQITGCc380z85yY9,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Telling Lies,2016-01-28T05:32:12Z,25,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,290027,159.985,1,7,4,-7.761,0.000664,0.504,0.737,0.203,0.043,0.0502
2312,2cXRVBaCcX6IZJZnyiPyZp,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Last Thing You Should Do,2016-01-28T05:32:12Z,23,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,297707,150.019,0,9,4,-4.631,0.000651,0.482,0.998,0.685,0.0431,0.135
2313,6ZUwzAFkFYHbe8dqqe2pB5,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,I'm Afraid of Americans,2016-01-28T05:32:12Z,46,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,300160,160.027,1,10,4,-7.896,0.00184,0.62,0.755,0.244,0.225,0.0762
2314,12BRFdIlqepairFTVUNJ7v,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Law (Earthlings on Fire),2016-01-28T05:32:12Z,23,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,288933,140.003,1,7,4,-7.619,7.18e-05,0.611,0.78,0.0856,0.144,0.0379
2315,0TkVIYWcPHnBf4bqFON1UQ,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Little Wonder,2016-01-28T05:32:12Z,21,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,249293,151.977,0,1,4,-5.015,0.00218,0.541,0.938,0.000265,0.371,0.118
2316,1rBFj2PaxreCcwV8sv8uWv,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Little Wonder - Junior Vasquez Club Mix,2016-01-28T05:32:12Z,18,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,497840,151.869,0,1,4,-7.99,0.00327,0.591,0.957,0.0217,0.0661,0.0494
2317,5HFKn8OZvHrjJKmNoTmkar,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Little Wonder - Danny Saber Dance Mix,2016-01-28T05:32:12Z,18,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,333933,116.034,1,1,4,-6.376,0.00438,0.736,0.95,0.795,0.363,0.0426
2318,38qHPWvRm2fYAmg5lT6lmj,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Seven Years in Tibet - Mandarin Version,2016-01-28T05:32:12Z,17,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,240000,83.505,1,10,4,-7.346,0.00977,0.567,0.671,0.000101,0.0842,0.0254
2319,4cAAHOMOUCz0Ebgxc4mOiz,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Dead Man Walking - Moby Mix 1,2016-01-28T05:32:12Z,16,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,453933,140.026,1,8,4,-8.367,0.000956,0.418,0.94,0.374,0.11,0.083
2320,78o5CMnWACsMdjeH0NnjzH,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Dead Man Walking - Moby Mix 2,2016-01-28T05:32:12Z,15,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,327013,140.018,1,1,4,-10.373,0.102,0.428,0.802,0.596,0.153,0.052
2321,3mUnQFBlUzX9oHQqD2B9tf,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Telling Lies - Feelgood Mix,2016-01-28T05:32:12Z,14,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,308760,160.021,1,7,4,-7.882,0.000834,0.51,0.918,0.128,0.217,0.0739
2322,1OP8vmc37F55b7UOnAjGSK,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Telling Lies - Paradox Mix,2016-01-28T05:32:12Z,13,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,309600,159.988,0,8,4,-8.237,0.000463,0.396,0.886,0.717,0.842,0.0837
2323,25UArxm1Zg4mYyHuK8rJ14,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,I'm Afraid of Americans - Nine Inch Nails V1 Mix,2016-01-28T05:32:12Z,18,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,312773,159.925,1,5,4,-6.748,0.047,0.604,0.979,0.000311,0.13,0.0521
2324,3v75DgGrZYFH8ry6F20957,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,I'm Afraid of Americans - Nine Inch Nails V1 Mix,2016-01-28T05:32:12Z,38,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,331200,80.03,1,1,4,-7.891,0.011,0.7,0.823,0.00498,0.0745,0.0665
2325,4lyy8Vvn8VlAsm9avaFJPT,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,I'm Afraid of Americans - Nine Inch Nails V1 Clean Edit,2016-01-28T05:32:12Z,23,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,253893,160.019,1,10,4,-7.483,0.00338,0.606,0.85,0.373,0.698,0.0789
2326,2mLZvN0kFTLIa7jyTW5gnm,"0oSGxfWSnnOXhD2fKuz2Gy,6ZspT3xZPjYVscQkAIMF0i","David Bowie,Mark Plati",V-2 Schneider - TAO Jones Index,2016-01-28T05:32:12Z,15,"84,19","dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,436213,139.998,1,2,4,-9.707,0.000105,0.648,0.5,0.758,0.318,0.0489
2327,4yNXr4Dq3bOiAFnhYU6wz7,"0oSGxfWSnnOXhD2fKuz2Gy,6ZspT3xZPjYVscQkAIMF0i","David Bowie,Mark Plati",Pallas Athena - TAO Jones Index,2016-01-28T05:32:12Z,15,"84,19","dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,499827,115.17,0,7,4,-9.956,0.00198,0.613,0.655,0.0119,0.393,0.0416
2328,2TxMPs02ZxUdI3oImLTINt,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Thursday's Child,2016-01-28T05:32:07Z,38,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,322227,170.924,1,11,4,-6.601,0.0606,0.413,0.635,0.0031,0.169,0.0287
2329,0CKvH3vdAIQsjq2SxWwY2n,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Something in the Air,2016-01-28T05:32:07Z,31,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,346107,81.501,0,7,4,-5.673,0.0226,0.57,0.626,0.000262,0.373,0.0245
2330,2VHaOQUJ8zyzB1weaE30xH,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Survive,2016-01-28T05:32:07Z,29,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,251427,82.033,1,7,4,-6.31,0.0516,0.507,0.655,0.0105,0.135,0.0254
2331,62MLBSC2ucUmyltsdA1ZbT,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,If I'm Dreaming My Life,2016-01-28T05:32:07Z,25,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,424573,154.991,0,7,4,-7.584,0.0477,0.323,0.593,0.0134,0.0775,0.0301
2332,6TtoDxmnJfBRgW8FlZViDz,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Seven,2016-01-28T05:32:07Z,44,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,244667,108.486,1,0,4,-7.997,0.164,0.658,0.474,0.000149,0.135,0.0268
2333,1Q040vsWjRp8pLejxDZlLN,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Pretty Things Are Going to Hell,2016-01-28T05:32:07Z,24,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,281427,127.528,1,1,4,-5.673,0.00306,0.585,0.852,0.00528,0.327,0.142
2334,38lcM1PXNkWwrSicXydXd5,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Dreamers,2016-01-28T05:32:07Z,21,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,313573,167.986,0,10,4,-8.269,0.078,0.533,0.621,0.00309,0.0885,0.0429
2335,4ZVfLGw6UDb6TM10jH38DK,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Thursday's Child - Rock Mix,2016-01-28T05:32:07Z,18,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,268960,170.768,1,6,4,-6.622,0.0232,0.307,0.742,1.31e-05,0.14,0.0406
2336,39eMaQkFhaKL3WT6iLHmeF,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Thursday's Child - Omikron: The Nomad Soul Slower Version,2016-01-28T05:32:07Z,17,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,335240,170.875,1,11,4,-7.993,0.0595,0.438,0.568,0.000506,0.149,0.0274
2337,64WUGQU4K7kEIrutEL0Lg9,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Something in the Air - American Psycho Remix,2016-01-28T05:32:07Z,26,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,363133,81.527,1,10,4,-6.166,0.0294,0.511,0.847,0.000437,0.171,0.033
2338,4NKZxyJ9iKNdiKSNGFevYM,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Seven - Demo,2016-01-28T05:32:07Z,15,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,247147,108.502,1,0,4,-6.512,0.158,0.576,0.696,0.00335,0.265,0.0259
2339,121cSqTw6J9XlyaVFPnvBQ,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Seven - Marius De Vries Mix,2016-01-28T05:32:07Z,14,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,253587,118.106,1,1,4,-3.908,0.00408,0.508,0.903,7.86e-06,0.215,0.041
2340,61ckp5w0YYfYUGtbcpynwk,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Seven - Beck Mix #1,2016-01-28T05:32:07Z,14,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,226133,108.556,0,4,4,-11.224,0.0211,0.784,0.617,0.257,0.0941,0.0615
2341,0AyF6550WEPguz36x5b43J,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Seven - Beck Mix #2,2016-01-28T05:32:07Z,12,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,313973,108.578,1,4,4,-7.553,0.000617,0.519,0.792,0.0102,0.366,0.0714
2342,0avUJa79fThre5P0hkSjSe,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Pretty Things Are Going to Hell - Edit,2016-01-28T05:32:07Z,12,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,240800,127.505,1,1,4,-5.89,0.00228,0.584,0.835,0.000497,0.132,0.121
2343,1o5VQNseR0tAtUgDPJIuRR,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Pretty Things Are Going to Hell - Stigmata Film Version,2016-01-28T05:32:07Z,15,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,289200,124.858,1,0,4,-6.779,0.00101,0.542,0.893,0.000278,0.235,0.078
2344,3jLTICXbyLZvU6UZTTZDsh,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,The Pretty Things Are Going to Hell - Stigmata Film Only Version,2016-01-28T05:32:07Z,12,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,240067,150.017,1,0,4,-7.603,0.000343,0.572,0.938,0.0423,0.0353,0.0593
2345,3P2dOFBIFNRotnJG6GS10Q,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,New Angels of Promise - Omikron: The Nomad Soul Version,2016-01-28T05:32:07Z,13,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,278827,105.916,1,2,4,-8.988,0.000809,0.592,0.544,0.00085,0.0839,0.0348
2346,3K6hlr7y4BZluVw9DZIkWb,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1917,2016-01-28T05:32:07Z,15,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,209040,92.987,0,4,4,-5.421,0.00843,0.532,0.666,0.766,0.079,0.0496
2347,0YMynf9SsQCJZj7V0Lzkga,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,We Shall Go to Town,2016-01-28T05:32:07Z,14,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,235293,101.854,0,0,4,-8.999,0.325,0.305,0.433,0.0077,0.118,0.0323
2348,2vAXRUPu5jlwSWS8irMW04,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,We All Go Through,2016-01-28T05:32:07Z,14,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,251227,181.929,1,9,3,-7.255,0.0194,0.317,0.696,0.159,0.147,0.0338
2349,2E3aTityq9FCyo3yXtL8lU,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,No-one Calls,2016-01-28T05:32:07Z,13,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,230227,119.996,1,6,4,-12.725,0.0251,0.691,0.457,0.27,0.136,0.0391
2350,7aReWZEhJTidtXdvtBcKJY,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,What's Really Happening?,2016-01-28T05:32:07Z,23,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,250067,107.0,1,7,4,-6.815,0.00157,0.496,0.732,0.379,0.487,0.0297
2351,7h4Ei0OjtzK3vW51uJSRUq,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,New Angels of Promise,2016-01-28T05:32:07Z,21,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,277507,107.079,1,2,4,-7.66,0.00298,0.577,0.747,0.116,0.0759,0.0318
2352,6wbIcLonxDTbjV17tKkt8Z,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Brilliant Adventure,2016-01-28T05:32:07Z,20,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,111493,129.293,1,7,4,-14.289,0.905,0.341,0.183,0.976,0.126,0.0381
